label,text
2,"['profit', 'taxis', 'eur', 'mn', 'compare', 'eur', 'mn', 'previous', 'year']"
2,"['profit', 'period', 'eur', 'mn', 'compare', 'eur', 'mn', '2007']"
2,"['quarterly', 'diluted', 'ep', 'continue', 'operation', 'come', 'eur', 'compare', 'year', 'eur']"
2,"['rapala', 'estimate', 'net', 'sale', '2008', 'increase', 'pct', '12', 'pct', 'assume', '2007', 'exchange', 'rate']"
2,"['raute', 'post', 'net', 'profit', 'mln', 'euro', 'mln', 'quarter', '2007', 'compare', 'net', 'loss', 'euro', 'corresponding', 'period', '2006']"
2,"['return', 'equity', 'stand', 'compare', 'quarter', '2005']"
2,"['russian', 'export', 'duty', 'activate', 'harvesting', 'finland', 'sale', 'russia', 'increase']"
2,"['tectia', 'corporation', 'hel', 'provider', 'real', 'time', 'security', 'solution', 'today', 'announce', 'appoint', 'provider', 'service', 'uk', 'distribute', 'data', 'security', 'manage', 'file', 'transfer', 'software']"
2,"['bristol', 'port', 'company', 'seal', 'million', 'pound', 'contract', 'cooper', 'specialised', 'handle', 'supply', '45', 'tonne', 'customise', 'reach', 'stacker', 'konecrane']"
2,"['company', 'expect', 'net', 'sale', 'significantly', 'increase', '2009']"
2,"['company', 'net', 'profit', 'amount', 'ee', 'mn', '36', '2004']"
2,"['company', 'say', 'supply', 'wcdma', 'hspa', 'radio', 'network', 'include', 'modular', 'high', 'capacity', 'nokia', 'flexi', 'wcdma', 'base', 'station', 'east', 'java', 'bali', 'sumatra', 'batam']"
1,"['contract', 'trade', 'time', 'high', 'ton', 'april', '24']"
2,"['ebitda', 'm', 'compare', 'm', 'correspond', 'ebitda', 'margin', '33']"
2,"['fair', 'value', 'investment', 'property', 'total', 'eur', 'mn', 'compare', 'eur', 'mn', 'corresponding', 'period', '2009']"
2,"['fund', 'fair', 'value', 'increase', 'correspondingly']"
1,"['impact', 'acquisition', 'teleste', 'net', 'sale', '2010', 'estimate', 'approximately', 'eur', '2', 'million']"
1,"['impact', 'tietoenator', 'net', 'sale', '2008', 'purchase', 'expect', '11', 'mln', 'euro', 'mln']"
2,"['optimization', 'steel', 'component', 'heating', 'process', 'reduce', 'energy', 'consumption']"
2,"['proportion', 'estonian', 'lithuanian', 'passenger', 'tallinn', 'helsinki', 'route', 'grow', 'july']"
1,"['saving', 'impact', 'beginning', '2007']"
2,"['assignment', 'strengthen', 'poyry', 'position', 'international', 'provider', 'engineering', 'project', 'service', 'chemical', 'process', 'industry']"
2,"['new', 'partnership', 'agreement', 'represent', 'significant', 'milestone', 'party']"
2,"['tiimari', 'latvian', 'representative', 'ineta', 'zaharova', 'say', 'company', 'earn', 'lvl', '2005', 'profit', '20', 'time', '2004']"
1,"['yahoo', 'nokia', 'say', 'continue', 'deliver', 'internet', 'experience', 'address', 'core', 'need', 'consumer', 'developer', 'operator', 'advertiser']"
2,"['agreement', 'ramirent', 'expand', 'range', 'equipment', 'service', 'deliver', 'destia', 'ramirent', 'finland', 'manage', 'director', 'kari', 'aulasmaa', 'say']"
2,"['takeover', 'panostaja', 'expand', 'business', 'area', 'specialise', 'digital', 'printing', 'previously', 'consist', 'subsidiary', 'kopijyva', 'oy', 'sokonet', 'oy']"
1,"['inge', 'larsen', 'cfo', 'share', 'represent', 'share', 'capital']"
1,"['forecast', '2012']"
1,"['share', 'capital', 'alma', 'medium', 'corporation', 'business', 'd', '1944757', 'eur', 'divide', 'share']"
1,"['company', 'list', 'nordic', 'exchange', 'helsinki']"
1,"['incap', 'contract', 'manufacturing', 'carry', 'manufacturing', 'agreement', 'factory', 'tumkur', 'near', 'bangalore']"
1,"['operate', 'nokia', 'support', 'nokia', 'netact', 'network', 'service', 'management', 'system']"
1,"['28', 'january', '2011', 'finnish', 'technology', 'center', 'operator', 'technopoli', 'oyj', 'hel', 'today', 'invest', 'm', 'construction', 'second', 'phase', 'office', 'facility', 'tampere']"
1,"['comptel', 'corporation', 'publish', 'financial', 'statement', '2008', '12', 'february', '2009']"
1,"['finnish', 'recoil', 'company', 'specialise', 'oil', 'regeneration', 'build', 'facility', 'hamina', 'finland', '2008']"
1,"['shop', 'locate', 'capital', 'region', 'paijat', 'hame', 'region']"
1,"['carrier', 'say', 'area', 'travel', 'agency', 'sell', 'outlet', 'sister', 'chain', 'suomen', 'matkatoimisto', 'use', 'remain', 'brick', 'mortar', 'presence', 'primarily', 'target', 'business', 'customer', 'go', 'forward']"
1,"['annual', 'net', 'sale', 'unit', 'eur', '5', 'million', 'currently', 'employ', '55', 'people']"
1,"['follow', 'workday', 'customer', 'check', 'home', 'computer', 'purchase', 'divide', 'different', 'ingredient', 'group', 'energy', 'product', 'contain', 'nutritional', 'content', 'purchase']"
1,"['company', 'holding', 'acquire', 'citycon', 'oyj', '2']"
1,"['basware', 'headquarter', 'espoo', 'finland']"
1,"['store', 'locate', 'poznan', 'shopping', 'center', 'name', 'pestka', 'company', 'add']"
1,"['seat', 'edgar', 'edmond', 'american', 'experience', 'clothing', 'retail', 'industry', 'christian', 'fischer', 'austrian', 'experience', 'winter', 'sport', 'good', 'business']"
1,"['accord', 'act', 'university', 'acquire', 'private', 'funding']"
1,"['follow', 'strategy', 'tikkurila', 'establish', 'fully', 'own', 'sale', 'company', 'tikkurila', 'almaty', 'kazakhstan', 'market', 'decorative', 'paint', 'finnish', 'tikkurila', 'brand', 'russian', 'tek', 'brand']"
0,"['asian', 'traffic', 'decline', 'cent']"
1,"['ahlstrom', 'employee', 'serve', 'customer', 'sale', 'office', 'production', 'facility', '20', 'country', 'continent']"
1,"['raute', 'headquarter', 'nastola', 'finland', 'technology', 'company', 'serve', 'wood', 'product', 'industry', 'worldwide']"
2,"['consumer', 'product', 'manufacturer', 'fiskars', 'corp', 'open', 'distribution', 'warehouse', 'center', 'southaven', 'create', '100', 'job']"
1,"['accord', 'late', 'information', 'benefon', 'launch', 'twig', 'device', '20', 'september', '2006']"
1,"['atria', 'buy', 'share', 'kauhajoen', 'teurastamokiinteistot', 'oy', 'kauhajoki', 'slaughterhouse', 'itikka', 'co', 'operative']"
1,"['joint', 'venture', 'invest', 'eur', 'production', 'technology', 'straight', 'away']"
1,"['report', 'capman', 'plc', 'ceo', 'heikki', 'westerlund']"
1,"['price', 'specify', 'completion', 'date']"
1,"['total', '78', 'million', 'invest', 'project']"
1,"['finnish', 'consultancy', 'satama', 'interactive', 'oyj', 'say', 'november', '13', '2006', 'jarmo', 'lonnfor', 'take', 'position', 'ceo']"
1,"['08', '07', '08', '07', 'mln', 'euro', 'state', 'net', 'sale', '386', '201', 'operating', 'profit', 'pre', 'tax', 'profit', 'net', 'profit', '14', 'ep', 'euro', 'euro']"
1,"['nordea', 'definitely', 'big', 'sampo', 'acquire', 'say', 'analyst', 'sampo', 'appear', 'agenda', 'nordea', 'ahead', 'privatisation']"
1,"['fix', 'mobile', 'convergence', 'solution', 'represent', 'key', 'value', 'proposition', 'today', 'communication', 'market']"
1,"['room', 'modify', 'share', 'component', 'indicate']"
1,[]
2,"['low', 'bidder', 'final', 'approval', 'await']"
1,"['1', 'central', 'office', 'nordea', 'bank', '19', '3', 'ya', 'ulitsa', 'yamskogo', 'polya', 'build', '1', 'telephone', '495', '777', '34', '77', 'ext', '3932', '3931', 'unimilk', 'egm', '03', '04', 'xvi', 'international', 'business', 'summit', 'food', 'business', 'russia', '2011', 'place']"
1,"['share', 'subscribe', 'series', 'e', 'share', 'option', 'max']"
1,"['15', 'november', '2010', 'finnish', 'energy', 'company', 'fortum', 'oyj', 'hel', 'say', 'today', 'partner', 'start', 'negotiation', 'establish', 'new', 'operating', 'model', 'energy', 'supply', 'turku', 'region', 'western', 'finland']"
1,"['new', 'share', '2003', 'option', 'right', 'plan', 'package', 'company', 'huhtamaki', 'oyj', 'report', 'monday', 'total', 'new', 'share', 'company', 'issue', 'base', 'share', 'subscription', '2003', 'option', 'right', 'plan']"
1,"['meeting', 'medium', 'analyst', 'hold', 'day', 'stonesoft', 'headquarters', 'helsinki', 'italahdenkatu', '22', 'interim', 'report', 'present', 'stonesoft', 'ceo', 'ilkka', 'hiidenheimo']"
1,"['meeting', 'glisten', 'shareholder', 'vote', 'bid', 'hold', '12', 'march']"
1,"['replay', 'available', '27', 'october', '2006', 'follow', 'number', 'caller', 'non', 'caller', '20', '7365', '8427', 'access', 'code', '2659', '5401']"
1,"['spokesman', 'say', 'food', 'store', 'center', 'subject', 'council', 'local', 'support', 'comprise', 'supermarket', 'small', 'store', 'niche', 'outlet', 'firm', 'follow', 'consultation', 'council', 'local', 'community', 'appropriate', 'use', 'occupier']"
1,"['total', '185', 'wonderware', 'certify', 'sis', 'available', 'integrate', 'support', 'wonderware', 'product', 'intouch', 'hmi', 'software', 'industrialsql', 'server', 'historian', 'wonderware', 'information', 'server', 'dt', 'analyst', 'software', 'qi', 'analyst', 'spc', 'software']"
1,"['le', 'coq', 'market', 'share', 'percent', 'rival', 'beverage', 'group', 'saku', 'percent']"
1,"['36', 'come', 'aspo', 'chemical', '39', 'aspo', 'shipping', '25', 'aspo', 'system']"
1,"['72', 'evraz', 'group', 'share', 'own', 'lanebrook', 'beneficiary', 'hand', 'millhouse', 'hold', 'company', 'asset', 'billionaire', 'roman', 'abramovich', 'business', 'partner', '50', 'evraz', 'executives', 'alexander', 'abramov', 'alexander', 'frolov', '50']"
1,"['absolut', 'bank', 'explore', 'possibility', 'borrowing']"
1,"['aker', 'yards', 'finland', 'begin', 'chinese', 'subcontractor', 'finnish', 'shipyard']"
2,"['finnish', 'food', 'industry', 'company', 'hk', 'ruokatalo', 'atria', 'form', 'joint', 'venture', 'company', 'call', 'kalkkuna', 'produce', 'turkey', 'meat']"
1,"['finnish', 'food', 'industry', 'company', 'tehtaat', 'plan', 'change', 'fish', 'product', 'business']"
0,"['finnish', 'plumbing', 'heating', 'system', 'supplier', 'uponor', 'temporarily', 'lay', 'workforce', 'finland', 'week', 'mid', 'july', '2009']"
1,"['finnish', 'property', 'investment', 'company', 'citycon', 'plan', 'issue', 'direct', 'subordinate', 'convertible', 'bond', 'institutional', 'investor']"
1,"['finland', 'hamina', 'cargo', 'terminal', 'finnish', 'nurminen', 'logistic', 'purchase', 'warehouse', 'ground', 'lease', 'right', 'port', 'hamina']"
0,"['finland', 'metal', 'sector', 'company', 'componenta', 'lay', 'temporarily', 'staff', 'pori', 'mill', 'christmas', '2008', 'till', '6', 'january', '2009']"
1,"['member', 'hk', 'ruokatalo', 'group', 'finland', 'scan', 'launch', 'joint', 'venture', 'slaughterhouse', 'team', 'ugglarp', 'southern', 'sweden']"
1,"['large', 'construction', 'company', 'finland', 'yit', 'corporation', 'acquire', '70', 'share', 'slovak', 'construction', 'company', 'rede', 'bratislava']"
0,"['accord', 'aktia', 'asset', 'management', 'finnish', 'analyst', 'forecast', '2009', 'high']"
1,"['accord', 'business', 'medium', 'report', 'usmanov', 'plan', 'transfer', 'megafon', 'stake', 'state', 'control', 'svyazinvest', 'exchange', 'stake', 'merged', 'rostelecom']"
1,"['accord', 'ceo', 'hannu', 'new', 'common', 'visual', 'identity', 'require', 'group', 'grow', 'internationalise']"
1,"['accord', 'gallup', 'food', 'farm', 'fact', 'beef', 'consumption', 'total', 'kilo', 'finland', '2007']"
1,"['accord', 'construction', 'work', 'start', 'spring', '2007', 'facility', 'commission', 'spring', '2008']"
1,"['accord', 'soosalu', 'particular', 'attention', 'pay', 'resident', 'privacy', 'security', 'design', 'aleksandri', 'street', 'building']"
1,"['accord', 'statistic', 'finnish', 'maritime', 'administration', 'shipping', 'increase', 'january', 'august', '2009']"
1,"['accord', 'company', 'decision', 'issue', 'summer', '2010', 'early', 'summer', '2011', 'late']"
1,"['accord', 'company', 'lay', 'off', 'temporary']"
1,"['accord', 'finnish', 'russian', 'chamber', 'commerce', 'major', 'construction', 'company', 'finland', 'operate', 'russia']"
1,"['accord', 'notification', 'holding', 'ameriprice', 'inc', 'group', 'company', 'total', 'share', 'represent', 'tekla', 's', 'share', 'voting', 'right']"
1,"['accord', 'report', 'elisa', 'dna', 'joint', 'market', 'share', 'finland', 'telecom', 'market', '59']"
1,"['company', 'sit', 'sew', 'present', 'deal']"
1,"['sale', 'savcor', 'group', 'ltd', 'comprise', 'savcor', 'art', 'corporate', 'function', 'investment', 'cencorp', 'corporation']"
1,"['ahlstrom', 'employee', 'serve', 'customer', 'sale', 'office', 'production', 'facility', '20', 'country', 'continent']"
1,"['ahlstrom', 'share', 'quote', 'nasdaq', 'omx', 'helsinki']"
1,"['ahlstrom', 'share', 'quote', 'nasdaq', 'omx', 'helsinki']"
1,"['airbus', 'attempt', 'evacuate', '873', 'people', '90', 'second']"
1,"['alexandria', 'va', 'june', '7', 'michael', 'williams', 'newbury', 'park', 'calif', 'develop', 'network', 'device']"
1,"['right', 'reserve']"
1,"['yit', 'capital', 'market', 'day', 'material', 'available', 'company', 'internet', 'site', 'september', '26']"
1,"['alma', 'medium', 'hold', '70', 'company', 'remain', 'share', 'own', 'company', 'key', 'employee']"
1,"['entire', 'office', 'building', 'occupy', 'metso']"
1,"['westpac', 'issue', 'benchmark', '18', 'month', 'frn', 'deal', 'euro']"
1,"['development', 'online', 'business', 'continue']"
1,"['altimo', 'previously', 'agree', 'similar', 'deal', 'telenor', 'merge', 'stake', 'vimpelcom', 'kyivstar', 'gsm']"
1,"['agreement', '10', 'employee', 'john', 'deere', 'forestry', 'documentation', 'function', 'transfer', 'dokumentori', 'oy']"
1,"['result', 'total', '82', 'employee', 'give', 'notice']"
1,"['result', 'transaction', 'sanoma', 'budapest', 'acquire', 'stake', 'online', 'store', 'egeszsegbolt']"
1,"['alternative', 'share', 'exchange', 'panostaja', 'offer', 'cash', 'consideration', 'value', 'euro', 'share']"
0,"['reorganisation', 'measure', 'place', 'spring', '2006', 'tamglass', 'finton', 'start', 'personnel', 'negotiation', 'affect', 'entire', 'staff', '33']"
1,"['report', 'june', '26', 'circuit', 'continue', 'alternately', 'report', 'track', 'vacant', 'occupy', 'constantly', 'june', '17', 'track', 'signal', 'device', 'replace', 'time', 'crash', 'accord', 'metro', 'source']"
1,"['outokumpu', 'decline', 'pct', 'eur', 'omx', 'helsinki', '25', 'pct', 'higher', 'omx', 'helsinki', 'add', 'pct']"
1,"['eet', 'alma', 'medium', 'annual', 'report', '2009', 'schedule', 'publish', 'calendar', 'week', '9']"
1,"['end', 'august', 'sampo', 'nordea', 'big', 'shareholder', 'stake', 'follow', 'state']"
1,"['solteq', 'service', 'company', 'operate', 'st', 'petersburg', 'area', 'include', 'maintenance', 'material', 'management', 'system', 'datum', 'collection', 'solution']"
1,"['autotank', 'group', 'aspo', 'system', 'division']"
1,"['basware', 'einvoice', 'oy', 'merge', 'parent', 'company', 'present', 'fiscal', 'period']"
1,"['application', 'consider', 'hack', 'application', 'classify', 'f', 'secure', 'riskware']"
1,"['fki', 'john', 'jiang', 'work', 'general', 'manager', 'senior', 'business', 'consultant', 'position', 'international', 'company', 'china']"
0,"['benefon', 'target', 'lay', 'temporarily', 'permanently', '20', 'salo', 'plant', 'staff']"
1,"['pit', 'produkt', 'enter', 'new', 'segment']"
1,"['bid', 'offer', 'include', 'share', 'value', 'share', 'correspond', '000']"
1,"['capman', 'initial', 'investment', 'oneme', 'june', '2006']"
1,"['capman', 'say', 'deal', 'effect', 'cash', 'flow', '2009', 'total', 'm', 'transaction', 'affect', 'financial', 'result', '2009', 'execute', 'fair', 'value']"
1,"['catalyst', 'segment', 'include', 'refinery', 'catalyst', 'polyolefin', 'catalyst', 'product', 'category']"
1,"['componenta', 'metal', 'sector', 'company', 'international', 'operation', 'production', 'plant', 'locate', 'finland', 'netherlands', 'sweden', 'turkey']"
1,"['comptel', 'corporation', 'sami', 'ervio', 'president', 'ceo', 'distribution', 'nasdaq', 'omx', 'helsinki', 'major', 'medium', 'comptel', 'dynamic', 'oss', 'solution', 'enable', 'telecom', 'service', 'provider', 'deliver', 'service', 'flexibly', 'charge', 'effectively']"
1,"['consist', 'seven', 'interconnect', 'unit', 'mega', 'image', 'logistic', 'center', '347', 'metre', 'length', '12', 'metre', 'height']"
1,"['construction', 'work', 'helsinki', 'music', 'centre', 'start', 'autumn', 'total', 'cost', 'project', 'estimate', '140', 'million', 'euro']"
1,"['copyright', 'afx', 'news', 'afx', 'financial', 'news', 'logo', 'register', 'trademark', 'afx', 'news', 'limit']"
1,"['cramo', 'headquarter', 'vantaa', 'finland', 'rent', 'construction', 'machinery', 'equipment', 'rent', 'sell', 'modular', 'space']"
1,"['currency', 'conversion', 'base', 'exchange', 'rate', 'time', 'deal']"
1,"['currently', 'terminator', 'lur', 'produce', 'subcontract', 'facility', 'mexico', 'manufacturing', 'transfer', 'rapala', 'factory', 'shenzhen', 'china']"
1,"['destia', 'oy', 'finnish', 'infrastructure', 'construction', 'service', 'company', 'building', 'maintain', 'design', 'traffic', 'route', 'industrial', 'traffic', 'environment', 'complete', 'living', 'environment']"
1,"['digia', 'set', 'subsidiary', 'digia', 'norway', 'digia', 'usa', 'inc']"
1,"['dutch', 'publisher', 'de', 'vijver', 'say', 'today', 'agree', 'buy', '49', 'stake', 'belgian', 'weekly', 'magazine', 'humo', 'finnish', 'medium', 'company', 'sanoma', 'hel']"
1,"['share', 'entitle', 'vote']"
1,"['year', 'dividend', 'deduct', 'subscription', 'price']"
1,"['earning', 'share', 'ep', 'amount']"
1,"['earning', 'share', 'eur']"
1,"['elcoteq', 'global', 'network', 'market', 'service', 'site', 'long', 'experience', 'serve', 'consumer', 'electronic', 'system', 'solution', 'customer']"
1,"['elcoteq', 'se', 'list', 'nasdaq', 'omx', 'helsinki', 'ltd']"
1,"['electronic', 'version', 'require', '24', '48', 'hour', 'copy', 'customize', 'client', 'digital', 'control', 'custom', 'watermark']"
1,"['elisa', 'corporation', 'disclose', 'financial', 'statement', '2006', 'thursday', '8', 'february', '2007']"
1,"['empresa', 'de', 'desarrollo', 'urbano', 'de', 'quito', 'innovar', 'uio', 'ecuador', 'commission', 'poyry', 'prepare', 'feasibility', 'study', 'new', 'urban', 'rapid', 'mass', 'transit', 'system']"
1,"['erkki', 'jarvinen', 'president', 'rautakirja', 'head', 'sanoma', 'trade', 'division', 'leave', 'current', 'task', 'spring', '2009', 'similar', 'position', 'outside', 'sanoma', 'group']"
1,"['ethanol', 'barley', 'production', 'start', '2008']"
1,"['exel', 'composite', 'brief', 'exel', 'composite', 'technology', 'company', 'design', 'manufacture', 'market', 'composite', 'profile', 'tube', 'industrial', 'application']"
1,"['exel', 'headquarter', 'mantyharju', 'finland']"
1,"['facade', 'riga', '8', 'march', '2010', 'finnish', 'construction', 'company', 'yit', 'oyj', 'hel', 'say', 'today', 'build', 'frame', 'facade', 'tower', 'construction', 'project', 'riga']"
1,"['fancy', 'dan', 'fab', 'glasgow', 'gift', 'interior', 'store', 'fancy', 'dan', 'move']"
1,"['financial', 'statement', 'include', 'consolidated', 'financial', 'statement', 'group', 'board', 'director', 'report', 'auditor', 'report', 'corporate', 'governance', 'statement']"
1,"['financialwire', 'tm', 'press', 'release', 'service', 'receive', 'compensation', 'news', 'opinion', 'distribution']"
2,"['finnair', 'expand', 'finnair', 'plan', 'add', 'flight', 'route', 'hong', 'kong', 'india', 'russia']"
1,"['finnish', 'bank', 'land', 'launch', 'long', 'term', 'pension', 'saving', 'account', 'beginning', 'june', '2010']"
2,"['finnish', 'food', 'company', 'raisio', 'oyj', 'hel', 'raivv', 'say', 'today', 'buy', 'british', 'snack', 'confectionery', 'company', 'big', 'bear', 'group', 'plc', 'enterprise', 'value', 'eur', 'million', 'usd', 'm']"
1,"['finnish', 'industrial', 'group', 'ruukki', 'group', 'plc', 'omx', 'helsinki', 'say', 'friday', '14', 'november', 'furniture', 'business', 'segment', 'incap', 'furniture', 'conclude', 'personnel', 'negotiation', 'start', 'end', 'september']"
1,"['finnish', 'metal', 'component', 'supplier', 'componenta', 'december', '26', '2006', 'apply', 'approval', 'turkish', 'capital', 'market', 'board', 'launch', 'mandatory', 'offer', 'remain', 'share', 'iron', 'aluminium', 'casting', 'producer', 'dokta', 'dokumculuk']"
1,"['finnish', 'sampo', 'rosenlew', 'manufacture', 'approximately', 'seven', 'forest', 'machine', 'monthly', 'half', 'machine', 'export']"
1,"['finnline', 'ship', 'construction', 'china', 'delivery', 'schedule', 'quarter', '2011', 'final', 'quarter', '2012']"
1,"['finnline', 'announce', 'week', '17', '2006', 'measure', 'tackle', 'situation']"
2,"['firm', '28', 'october', '2009', 'finnish', 'lift', 'equipment', 'maker', 'konecrane', 'oyj', 'hel', 'say', 'today', 'acquire', 'machine', 'tool', 'solution', 'unlimite', 'cincinnati', 'ohio', 'undisclosed', 'sum']"
1,"['follow', 'issue', 'new', 'share', 'constitute', '10', 'percent', 'firm', 'capital']"
1,"['purpose', 'possible', 'acquisition', 'pkc', 'establish', 'subsidiary', 'poland']"
1,"['found', '1923', 'finnair', 'world', 'old', 'airline', 'fly', '60', 'destination', 'fleet', '63', 'aircraft', 'employ', 'people']"
1,"['geosentric', 'acquire', 'extra', 'financing', 'issue', 'maximum', 'new', 'share', 'convertible', 'bond', 'subscription', 'right', 'share', 'fully', 'subscribe']"
1,"['glaston', 'share', 'list', 'nasdaq', 'omx', 'helsinki', 'mid', 'cap', 'list']"
1,"['ground', 'notification', 'tiimari', 'plc', 'issue', 'capital', 'convertible', 'loan', 'allocation', 'decision', 'board']"
2,"['growth', 'expect', 'continue', '2008']"
1,"['gypsii', 'service', 'support', 'different', 'language', 'include', 'korean', 'russian']"
1,"['confirm', 'view', 'july', '6']"
1,"['member', 'board', 'numerous', 'com', 'panie', 'shareholder', 'boardman', 'ltd', 'board', 'specialist', 'net', 'work']"
1,"['helsinki', 'afx', 'cargotec', 'say', 'buy', '95', 'pct', 'stake', 'indital', 'construction', 'machinery', 'ltd', 'bangalore', 'base', 'company', 'make', 'fork', 'lift', 'truck', 'mobile', 'crane', 'undisclosed', 'sum']"
1,"['helsinki', 'afx', 'cramo', 'say', 'agree', 'sell', 'cramo', 'nederland', 'bv', 'cnl', 'dutch', 'machinery', 'equipment', 'rental', 'unit', 'jaston', 'groep', 'undisclosed', 'sum']"
1,"['helsinki', 'base', 'componenta', 'buy', 'turkish', 'list', 'company', 'dokta', 'october', '2006', '89', 'million', 'euro', 'make', 'large', 'finnish', 'investment', 'turkey', 'date']"
1,"['offering', 'probably', 'current', 'valuation', 'partly', 'derive', 'deal', 'company', 'merge', 'stock', 'market', 'shell']"
1,"['huhtamaki', 'oyj', 'stock', 'exchange', 'release', 'huhtamaki', 'capital', 'market', 'day', 'institutional', 'investor', 'analyst', 'hold', 'espoo', 'september', '16', '2008', 'start', 'pm', 'finnish', 'time']"
1,"['categorically', 'wahlroo', 'quote', 'say', 'paper', 'ask', 'sampo', 'interest', 'make', 'bid', 'rsa']"
1,"['honkarakenne', 'start', 'production', 'need', 'partner', 'sawmill', 'operation']"
1,"['addition', 'fix', 'term', 'employment', 'contract', 'extend', 'people', 'leave', 'company', 'pension', 'arrangement']"
1,"['addition', 'exist', 'service', 'counter', 'area', 'reception', 'hall', 'rebuild', 'access', 'provide', 'local', 'rail', 'connection']"
1,"['addition', 'reduction', 'person', 'pension', 'arrangement', 'company', 'add']"
1,"['addition', 'tulikivi', 'corporation', 'currently', 'member', 'board', 'follow', 'company', 'altia', 'corporation', 'suomen', 'portti', 'osuuskunta', 'osuuskunta', 'kpy', 'profile', 'vehicle', 'oy', 'voimatel', 'oy']"
1,"['future', 'plant', 'focus', 'production', 'flange', 'profile', 'wind', 'farm', 'tower']"
1,"['return', 'new', 'york', 'base', 'private', 'equity', 'firm', 'receive', '51', 'stake', 'latvian', 'telecom', 'group']"
1,"['baltic', 'country', 'atria', 'target', 'organic', 'growth']"
1,"['incap', 'corporation', 'stock', 'exchange', 'announcement', '29', 'april', '2010', '1', 'invitation', 'news', 'conference', 'incap', 'interim', 'report', '2010', 'incap', 'publish', 'interim', 'report', 'january', 'march', '2010', 'wednesday', '5', '2010']"
1,"['india', 'high', 'priority', 'business', 'link', 'country', 'expand', 'tornstrom', 'say']"
1,"['ionphase', 'second', 'major', 'owner', 'venture', 'capital', 'firm', 'aura', 'capital']"
1,"['iso', 'omena', 'base', 'matinkyla', 'district', 'southern', 'city', 'espoo', 'southern', 'finland']"
1,"['move', '2', 'spot', '2000', 'merge', 'steel', 'operation', 'avesta', 'sheffield', 'form', 'avestapolarit']"
1,"['itg', 'share', 'deal', 'estimate', 'euro']"
1,"['customer', 'include', 'local', 'company', 'slo', 'oy', 'kiilto', 'oy', 'toptronics', 'oy', 'normark', 'suomi', 'oy', 'pellonpaja', 'oy', 'mansner', 'oy']"
2,"['ixonos', 'estimate', 'hire', '20', 'specialist', 'mechanical', 'engineering', 'electronic', 'design', 'new', 'unit', 'jyvaeskylae', 'end', '2009']"
1,"['jensen', 'njastein', 'mike', 'critch', 'head', 'dovre', 'north', 'america', 'business', 'unit', 'report', 'toivola']"
1,"['jukka', 'hienonen', 'current', 'finnair', 'ceo', 'step', 'end', 'january', '2010']"
1,"['kemira', 'headquarter', 'helsinki', 'finland', 'international', 'chemical', 'group', 'comprise', 'business', 'area', 'kemira', 'pulp', 'paper', 'kemira', 'water', 'kemira', 'specialty', 'kemira', 'coating']"
1,"['kemira', 'partner', 'project', 'st', 'petersburg', 'water', 'work']"
1,"['kershaw', 'take', 'position', 'immediate', 'effect', 'previous', 'role', 'marketing', 'manager', 'sankey', 'home', 'garden', 'product']"
1,"['kone', 'list', 'nordic', 'exchange', 'helsinki']"
1,"['operative', 'finland', 'sweden', 'latvia', 'russia', 'norway']"
1,"['week', 'nokia', 'announce', 'pursue', 'long', 'term', 'relationship', 'microsoft', 'window', 'phone', '7', 'operating', 'system', 'foundation', 'nokia', 'mobile', 'phone']"
1,"['latvia', 'stockmann', 'shopping', 'mall', 'subsidiary', 'finland', 'stockmann', 'plc']"
1,"['leed', 'internationally', 'recognize', 'green', 'building', 'certification', 'system', 'develop', 'green', 'building', 'council']"
1,"['london', 'afx', 'fortum', 'say', 'agree', 'sell', 'industrial', 'maintenance', 'service', 'operation', 'fund', 'manage', 'capman', 'undisclosed', 'sum']"
1,"['china', 'unicom', 'nyse', 'chu', 'hkse', '0762', 'shse', '600050', 'second', 'large', 'mobile', 'carrier', 'country']"
1,"['maximum', 'termination', 'finland', '40', 'employee', 'company', 'add']"
1,"['measure', 'launch', 'immediately', 'finalize', 'quarter', '2010']"
1,"['metsa', 'botnia', 'finance', 'payment', 'dividend', 'repayment', 'capital', 'repurchase', 'share', 'fund', 'derive', 'divestment', 'uruguay', 'operation', 'share', 'pohjolan', 'voima', 'utilise', 'exist', 'financing', 'facility']"
1,"['metso', 'delivery', 'include', 'complete', 'coat', 'board', 'line', 'related', 'air', 'system', 'winder']"
1,"['mobile', 'datum', 'transfer', 'expect', 'increase', 'explosively', 'lte', 'era']"
1,"['dividend', 'grimaldi', 'family']"
1,"['mr', 'bakman', 'see', 'expansion', 'option', 'tallinn', 'helisnki', 'link', 'claim', 'operate', 'link', 'single', 'ship']"
2,"['m', 'real', 'corporation', 'press', 'release', '3', 'november', 'm', 'real', 'corporation', 'second', 'good', 'company', 'material', 'sector', 'include', 'forest', 'industry', 'company', 'carbon', 'disclosure', 'leadership', 'index', 'cdli', 'nordic', 'report', '2009']"
1,"['m', 'real', 'say', 'ground', 'rumor', 'circulate', 'market', 'month']"
1,"['nastola', 'axe', '14', 'job', '16', 'february', '2010', 'finnish', 'wood', 'product', 'technology', 'firm', 'raute', 'oyj', 'hel', 'rutav', 'say', 'today', 'transfer', 'nastola', 'southern', 'finland', 'production', 'jyvaskyla', 'plant', 'affect', '14', 'people']"
1,"['neste', 'shipping', 'likely', 'remain', 'finnish', 'oil', 'sector', 'transport', 'significant', 'emergency', 'supply']"
